round,seed,epsilon_level,mode,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno
3,17,5.0,uniform,0.44729064039408867,0.5279653336211665,0.572265625,0.5461475420787176,0.5106356399413845,1.0348519086837769,0.6921904981136322,0.6934220045804977,0.692746639251709,1.0,0.994022011756897,0.994020938873291,0.9940221905708313
4,17,5.0,uniform,0.47586206896551725,0.5491713217907656,0.5498046875,0.5303923541373422,0.5083976559852654,1.0328943729400635,0.6920660883188248,0.6934296488761902,0.6925349980592728,0.9,0.992042064666748,0.9920411705970764,0.9920423030853271
5,17,5.0,uniform,0.4866995073891625,0.5492393937171296,0.5751953125,0.5396028911830533,0.5077769643669797,1.03074312210083,0.691681370139122,0.6931934356689453,0.6924097537994385,0.9,0.990070641040802,0.9900698661804199,0.9900708198547363
1,99,5.0,uniform,0.5310344827586208,0.5824286525130896,0.4304304304304304,0.39072944041158536,0.5086443956535475,1.042132705450058,0.6950528174638748,0.6970819681882858,0.693491131067276,0.9,0.9980059266090393,0.9980021715164185,0.9980023503303528
2,99,5.0,uniform,0.529064039408867,0.5702439391048513,0.4174174174174174,0.35974455601073396,0.5053328394434256,1.0350658595561981,0.6909098923206329,0.6923279613256454,0.6919370889663696,0.9,0.9960145354270935,0.9960076212882996,0.9960094094276428
3,99,5.0,uniform,0.5280788177339901,0.5797426594853161,0.4369369369369369,0.37655844036675407,0.5093014535746524,1.0330402553081512,0.6899160593748093,0.6934920400381088,0.6913558840751648,1.0,0.9940280318260193,0.9940190315246582,0.9940222501754761
4,99,5.0,uniform,0.5280788177339901,0.6030286539248453,0.43543543543543545,0.3787528541796459,0.5159162032633751,1.0311126410961151,0.6903155595064163,0.6930700242519379,0.6911241114139557,1.0,0.9920480847358704,0.9920379519462585,0.9920423626899719
5,99,5.0,uniform,0.5211822660098522,0.6070549689194676,0.4724724724724724,0.3997392083134799,0.5237034224579804,1.0290082693099976,0.6903968900442123,0.6924896091222763,0.6909837275743484,1.0,0.9900761842727661,0.9900655150413513,0.9900708198547363
1,42,2.0,uniform,0.5745745745745745,0.5238319260909909,0.33333333333333337,0.4859775897534462,0.5096719056762037,1.0435568988323212,0.6997493505477905,0.6950883567333221,0.6936388909816742,1.0,0.9980028867721558,0.9980036020278931,0.9980021119117737
2,42,2.0,uniform,0.5775775775775776,0.5511243397275368,0.4295634920634921,0.5314624555757106,0.5029372184664682,1.0371315479278564,0.694770485162735,0.6920435875654221,0.6924802362918854,1.0,0.9960106015205383,0.9960085153579712,0.9960089325904846
